id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34958011,Double private room Diego de León,35389212,Alberto,Salamanca,Guindalera,40.43465,-3.67179,Private room,36,1,0,,,1,0,0,
35018163,"Habitación luminosa, impecable y minimalista!",232511622,Yenimar,Chamberí,Rios Rosas,40.44489,-3.69893,Private room,38,1,3,2019-06-02,0.07,2,0,0,
35019558,Final Champions League,111133011,Mariru,San Blas - Canillejas,Rosas,40.42632,-3.60444,Entire home/apt,1499,1,0,,,1,365,0,
34958704,Beautiful house across the river !,22616098,Judicaël,Latina,Puerta del Angel,40.41171,-3.73009,Entire home/apt,73,7,35,2022-09-02,0.90,1,236,4,
35019850,Room in Malasaña. Madrid city center,90678387,Juan José,Centro,Universidad,40.42636,-3.71113,Private room,200,1,0,,,2,90,0,
34958903,Habitación privada doble en Madrid Chamberí.,159097346,Maria Pía,Chamberí,Almagro,40.43494,-3.69615,Private room,39,1,5,2021-11-06,0.12,1,0,3,
35019872,FINAL CHAMPIONS IN MADRID,232512952,Javier,Salamanca,Fuente del Berro,40.42208,-3.66459,Private room,200,1,0,,,1,365,0,
34961800,the best option for the champions league final cup,263261651,Carlos,Carabanchel,Vista Alegre,40.39024,-3.73657,Private room,185,2,0,,,1,363,0,
35020263,Room in Malasaña! Madrid city center,90678387,Juan José,Centro,Universidad,40.42642,-3.70922,Private room,25,6,2,2019-06-23,0.05,2,0,0,
35020477,Habitación cercana al centro de Madrid.,100081686,Diego,Hortaleza,Valdefuentes,40.48807,-3.66858,Private room,125,1,0,,,1,0,0,
35021452,DOUBLE ROOM  STADIUM WANDA CHAMPIONS,263835150,Cristina,San Blas - Canillejas,Canillejas,40.44401,-3.61288,Private room,400,1,0,,,1,179,0,
34963281,Habitación privada en el centro,263417606,Miguel,Centro,Universidad,40.42539,-3.70795,Private room,799,1,0,,,1,365,0,
35022371,2 KM WANDA METROPOLITANO HOUSE FOR RENT,11821101,Nuria,Barajas,Alameda de Osuna,40.45736,-3.58859,Entire home/apt,1200,1,0,,,1,365,0,
34964092,Private Room for Champions league,34161228,Toufic,Salamanca,Lista,40.43275,-3.67673,Private room,1500,1,0,,,1,365,0,
35022582,CUTE ONE BEDROOM FLAT IN QUIET AREA IN MADRID,263840348,Lara,Chamartín,El Viso,40.44451,-3.68039,Entire home/apt,500,1,0,,,1,364,0,
35022928,Luxury Penthouse Madrid Center. Castellana. Azca,20409534,Chema,Tetuán,Castillejos,40.45753,-3.69536,Entire home/apt,139,3,16,2022-07-31,0.41,1,0,8,
35023395,Champions League Final Madrid 2019,81582599,Alberto,Retiro,Niño Jesús,40.4078,-3.67733,Entire home/apt,500,1,0,,,1,365,0,
34964578,"Fabuloso Ático confortable, moderno, y silencioso",104385912,Sara,Arganzuela,Chopera,40.39699,-3.69688,Entire home/apt,800,1,0,,,1,359,0,
34964668,ROOM 2 beds. Madrid Centre. 13 min to the stadium,16692340,Eduardo,Salamanca,Recoletos,40.42267,-3.68601,Private room,500,2,0,,,1,179,0,
35024270,City inmersion,263849147,Pablo,Centro,Universidad,40.42317,-3.70576,Entire home/apt,400,2,0,,,1,364,0,
34965430,Habitación,88696610,Mike,Puente de Vallecas,San Diego,40.39388,-3.66975,Private room,250,2,0,,,1,89,0,
34965667,10 minutes to WANDA CHAMPIONS LEAGUE! Private Room,263411232,Daniel,Hortaleza,Valdefuentes,40.48781,-3.66794,Private room,300,1,0,,,1,365,0,
35025485,Habitación disponible 1 y 2 de junio 2019,59855841,Elsa,Carabanchel,San Isidro,40.39021,-3.73513,Private room,400,1,0,,,1,90,0,
34966581,Eden en Madrid Rio,71824770,Noa,Usera,Almendrales,40.38718,-3.70044,Entire home/apt,42,2,1,2019-06-03,0.03,1,0,0,
34966625,"Madrid flat quiet,  1 BR,  5 people , 55 sq.m, 3D",105708985,Rafael,Centro,Cortes,40.41613,-3.70061,Entire home/apt,96,4,69,2022-08-22,1.83,27,308,32,
35026995,Double room with the nicest rooftop of Madrid,73296831,Maxime,Centro,Palacio,40.41557,-3.70918,Private room,100,2,0,,,1,0,0,
34966686,Piso completo a cinco paradas de Sol,251899310,Edu,Usera,Pradolongo,40.38209,-3.70588,Entire home/apt,75,2,0,,,2,0,0,
34967113,"Apartamento de diseño en Barrio Salamanca, Ayala",15055261,Gonzalo,Salamanca,Goya,40.42854,-3.67787,Entire home/apt,50,20,2,2019-09-10,0.05,1,0,0,
35028081,CHAMPIONS LEAGUE FINAL,263870493,Manu,San Blas - Canillejas,Rejas,40.4447,-3.5833,Private room,800,1,0,,,1,365,0,
34968221,Special Flat Champions Leag. Very Near Wanda 3 km.,83932512,Richard,Ciudad Lineal,Pueblo Nuevo,40.43113,-3.63457,Private room,350,2,0,,,1,180,0,
35028256,Apartment,194953291,Jaime,Salamanca,Goya,40.42872,-3.67889,Entire home/apt,600,2,0,,,1,364,0,
34968722,Charming Room at Wanda Metropolitano,151146046,Fernando,San Blas - Canillejas,Rosas,40.42543,-3.60688,Private room,750,2,0,,,1,364,0,
34969178,Dos Habitaciones y Salon grande en Chamberí,167695876,Pedro,Chamberí,Vallehermoso,40.43991,-3.71578,Private room,560,1,0,,,3,365,0,
35028455,Habitación en Madrid con metro en la puerta,154549952,Maria,Chamartín,Hispanoamérica,40.45592,-3.67622,Private room,250,1,1,2019-06-02,0.03,1,0,0,
34970073,APARTAMENTO 100% PRIVADO CHUECA,46104888,Germán,Centro,Justicia,40.42407,-3.70005,Entire home/apt,80,2,6,2020-02-25,0.17,3,81,0,
35028897,2 habitaciones individuales Luminosas con baño,263876999,Paco,Puente de Vallecas,Palomeras Sureste,40.38602,-3.64536,Private room,22,1,0,,,1,285,0,
34970236,Habitaciones cerca Wanda Metropolitano (Champions),263474389,Chencho,San Blas - Canillejas,Arcos,40.4192,-3.61229,Private room,800,1,0,,,1,88,0,
34970298,Deluxe Apartment Velazquez Suites I,233841185,Selektia,Salamanca,Castellana,40.43478,-3.68304,Entire home/apt,206,4,6,2022-04-21,0.17,10,307,4,
34970786,Habitación matrimonio junto a MADRID RÍO,82043583,Jaime,Latina,Puerta del Angel,40.41281,-3.7308,Private room,30,2,4,2019-10-20,0.10,1,0,0,
34971208,SALON ROOM CHAMPIONS DESAYUNO BREAKFAST WIFI,263480340,NicolaS,San Blas - Canillejas,Simancas,40.43832,-3.63514,Shared room,250,1,0,,,1,180,0,
35029265,ESTUDIO ESTADIO METROPOLITANO,263879290,Maria,San Blas - Canillejas,Canillejas,40.44706,-3.61107,Entire home/apt,81,1,177,2022-08-27,4.45,2,99,59,
34971393,BEST LOCATION IN CENTRAL MADRID MALASAÑA,247049894,Andrea Y Daniel,Centro,Universidad,40.42032,-3.70571,Entire home/apt,122,3,107,2022-08-24,2.68,4,347,44,
34971868,Deluxe Apartment Velazquez Suites III,233841185,Selektia,Salamanca,Castellana,40.43478,-3.683035,Entire home/apt,212,4,17,2022-06-30,0.44,10,319,8,
35030766,Habitación a 5 paradas de Sol,251899310,Edu,Usera,Pradolongo,40.38044,-3.70635,Private room,50,2,1,2019-06-02,0.03,2,0,0,
34971869,Deluxe Apartment Velazquez Suites II,233841185,Selektia,Salamanca,Castellana,40.43478,-3.68304,Entire home/apt,206,4,8,2022-07-24,0.22,10,298,6,
35030943,Habitación Luminosa en Madrid Centro,263891278,Irene,Chamberí,Gaztambide,40.43216,-3.71323,Private room,45,1,5,2019-11-02,0.13,1,0,0,
35031260,"apartamento nuevo, recién reformado 3 dormitorios",5120586,Jose,Ciudad Lineal,Quintana,40.4385,-3.64528,Entire home/apt,63,2,0,,,1,0,0,
34972620,HOUSE RENT FOR THE CHAMPIONS FINAL.,263490779,Jade,Tetuán,Valdeacederas,40.46376,-3.69803,Entire home/apt,800,1,0,,,2,364,0,
35032138,Apartment 10’ from the metropolitan wanda stadium,209619200,Yastin,Villa de Vallecas,Casco Histórico de Vallecas,40.37504,-3.60703,Entire home/apt,102,1,0,,,1,0,0,
34972636,champions,2383357,Luis,Centro,Universidad,40.42471,-3.70081,Private room,400,1,0,,,1,365,0,
34973823,Room to rent Champions League Final,263500279,Alejandro,San Blas - Canillejas,Rosas,40.4279,-3.61039,Private room,500,1,0,,,1,364,0,
34973839,HOUSE RENT FOR THE CHAMPIONS FINAL.,263490779,Jade,Tetuán,Valdeacederas,40.4636,-3.69799,Entire home/apt,1600,1,0,,,2,364,0,
35032632,Rent room for the end of the Champions,89061993,Maria Jose,San Blas - Canillejas,Simancas,40.42697,-3.62934,Private room,600,1,0,,,1,0,0,
35033056,"Duplex penthouse  Plaza Castilla
Champions League",263904214,Ana Belen,Tetuán,Valdeacederas,40.46537,-3.70181,Private room,600,2,0,,,1,365,0,
34974364,"Amazing Apartament in the best part of Madrid,",2453041,Pedro,Chamberí,Trafalgar,40.43333,-3.70263,Entire home/apt,80,30,0,,,1,344,0,
35033093,Beautiful private room for Champions League final.,100685138,Isabella,Salamanca,Goya,40.42719,-3.671,Private room,220,2,0,,,1,365,0,
34974444,Habitación  Privada Zona la Latina,263498378,Miguel Alexander,Arganzuela,Imperial,40.40558,-3.7141,Private room,160,30,14,2020-03-01,0.35,2,358,0,
35033111,The best option for the Champions League final cup,27839309,Inma,Puente de Vallecas,Palomeras Sureste,40.38789,-3.64395,Private room,60,1,0,,,2,0,0,
34974648,Apartamento Acogedor Sol y Plaza Mayor WIFI A/C,248376384,Gillian,Centro,Sol,40.41591,-3.70371,Entire home/apt,54,2,103,2022-09-02,2.56,2,34,45,
35033678,Habitacion en piso compartido,263908220,Pablo,Carabanchel,Abrantes,40.38403,-3.72846,Private room,36,15,1,2019-06-02,0.03,1,365,0,
35034659,PENTHOUSE & ROOFTOP Parking/ Wanda/ IFEMA/ Airport,235172552,Samuel & Family,San Blas - Canillejas,Rosas,40.43412,-3.60925,Entire home/apt,189,2,40,2022-08-31,1.01,1,91,35,VT-13005
34975729,Piso frente a Madrid Rio,263514687,Antonio,Latina,Puerta del Angel,40.40882,-3.72342,Private room,800,1,0,,,1,364,0,
34978076,Habitacion para final champions league,240227179,Veronica,Carabanchel,Comillas,40.39501,-3.70751,Private room,400,1,0,,,1,88,0,
35035167,"Beautiful Double Room With Balcony, in Chamartín.",263317959,Roman,Chamartín,Nueva España,40.46371,-3.67325,Private room,195,2,0,,,2,365,0,
34986180,Habitación luminosa. A 5 min. metro Almendrales.,8346894,Cari,Usera,Almendrales,40.38496,-3.70232,Private room,24,5,1,2022-07-06,0.43,1,346,1,
35035282,Apartamento en Madrid Centro con balcon privado,105795094,Orlando,Centro,Embajadores,40.41014,-3.70257,Entire home/apt,94,1,241,2022-08-26,6.03,9,279,86,
34986968,ambiente futbolero junto al wanda metropolitano,263599539,Carlos,San Blas - Canillejas,Canillejas,40.43764,-3.61036,Private room,500,1,0,,,1,365,0,
34988066,Apartamento en Chueca,263605904,Pedro,Centro,Justicia,40.42247,-3.698,Entire home/apt,100,2,0,,,1,0,0,
34988657,"Flat perfect for couples, great location AC balcón",60339841,Sam,Centro,Embajadores,40.40897,-3.69786,Entire home/apt,150,1,0,,,1,0,0,
35036029,Casa con jardín Wanda Metropolitano/IFEMA,263924820,Jorge,San Blas - Canillejas,Simancas,40.4357,-3.61656,Entire home/apt,90,2,4,2022-04-29,0.10,3,6,2,
35049377,Apartament of   Final Champions League,264027240,Elena,Hortaleza,Canillas,40.46113,-3.65043,Entire home/apt,600,1,0,,,1,363,0,
35049394,"Acogedor piso cerca al centro, metro y buses",264027588,Catalina,Latina,Puerta del Angel,40.41329,-3.72743,Entire home/apt,345,2,0,,,1,0,0,
35037105,Apartamento nuevo 3 habitaciones - Garaje Privado,69566471,Javier,Carabanchel,Opañel,40.39189,-3.71686,Entire home/apt,136,1,0,,,33,263,0,
35038395,Apartamento Centro Madrid con Garaje.,69566471,Javier,Carabanchel,Comillas,40.39502,-3.71464,Entire home/apt,138,2,0,,,33,263,0,
35038567,Apartamento Barajas. Aeropuerto/Ifema,263945038,Serbel Air,Barajas,Casco Histórico de Barajas,40.47129,-3.58015,Entire home/apt,155,1,8,2022-05-31,0.21,1,56,3,VT12604
35049750,Comfy and big room near to the airport and IFEMA,142120352,Dayana,Hortaleza,Canillas,40.45981,-3.64333,Private room,54,1,71,2022-09-08,1.84,2,77,31,
35038765,"Alquilo 2 habitaciones, 3 camas.  Baño compartido.",263916053,Abel,San Blas - Canillejas,Arcos,40.4184,-3.61572,Private room,250,1,0,,,1,365,0,
35050530,Spacious room in the centre of Madrid,264034599,Pilar,Retiro,Ibiza,40.4204,-3.67539,Private room,200,1,0,,,2,90,0,
35051067,Spacious room with living room on the side,264034599,Pilar,Retiro,Ibiza,40.42069,-3.67581,Private room,200,1,0,,,2,88,0,
35038940,Habitación para la champions,263947630,Cristobal,Tetuán,Almenara,40.47119,-3.69615,Private room,450,1,0,,,1,365,0,
35039314,"Hab privad, IFEMA,Wanda,aeropuerto,metro al centro",263951333,Daniel,San Blas - Canillejas,Canillejas,40.44901,-3.60807,Private room,39,1,95,2022-07-21,2.37,2,330,29,
35051193,Esteban Collantes,264038395,Vari,Ciudad Lineal,Pueblo Nuevo,40.43163,-3.6415,Entire home/apt,1600,2,0,,,1,365,0,
35046982,"Habitación pequeña,c/futon muy iluminada",264013114,Ivan,Centro,Embajadores,40.40828,-3.70557,Private room,25,1,26,2019-10-29,0.65,1,0,0,
35051564,Large luminous apartment next to Santiago Bernabeu,16500255,Elspeth,Chamartín,Nueva España,40.46072,-3.68297,Entire home/apt,152,2,0,,,1,0,0,
35052115,In the heart of Madrid,190152683,James,Centro,Sol,40.41782,-3.7046,Private room,500,1,0,,,1,180,0,
35115155,Final champions 10 mins Wanda Metropolitano,215286505,Paula,San Blas - Canillejas,Hellín,40.43178,-3.61584,Entire home/apt,400,1,0,,,1,179,0,
35053049,***** Madrid tapas!! Priv. Room,39280712,Jero,Centro,Palacio,40.40949,-3.71142,Private room,62,3,12,2022-07-22,0.34,2,147,5,
35115240,"Habitación Centro Madrid, 2 camas  hermoso Balcon",260366323,Santiago,Centro,Palacio,40.41052,-3.70947,Private room,51,1,34,2022-05-31,0.90,7,160,21,
35053336,Cozy apartment totally equipped in great location,42930643,Miguel,Salamanca,Lista,40.42998,-3.67274,Entire home/apt,550,1,0,,,1,89,0,
35116189,Apartamento para 4 personas,8560178,Enrique,Retiro,Ibiza,40.4181,-3.67587,Entire home/apt,150,7,0,,,1,1,0,
35053848,Habitación con cama grande zona retiro,145037739,Rocio,Retiro,Ibiza,40.41797,-3.67356,Private room,125,5,0,,,1,88,0,
35116725,Wanda Metropolitano Apartment,264502639,Monse,San Blas - Canillejas,Rosas,40.42969,-3.61082,Entire home/apt,1000,1,0,,,1,365,0,
35054223,Habitación juvenil,263959082,Erik,Latina,Aguilas,40.37925,-3.77796,Private room,47,20,0,,,1,365,0,
35117060,Room for 2 not far from Metropolitano stadium,138301778,Raphaël,Chamartín,Prosperidad,40.43924,-3.67659,Shared room,450,1,0,,,1,180,0,
35054497,Champions League Final,264059698,Carmen Elena,Barajas,Casco Histórico de Barajas,40.47323,-3.57464,Private room,400,1,0,,,1,90,0,
35054513,Habitación privada,264060011,Salamancax03,Carabanchel,San Isidro,40.39921,-3.72284,Private room,200,1,0,,,1,365,0,
35118454,"Habitación TOP,  buen precio",2668849,Sergio,Chamartín,Ciudad Jardín,40.4441,-3.67558,Private room,199,2,0,,,2,88,0,
35119449,Maravilloso Atico en pleno centro de madrid,78093977,Ricardo F.,Centro,Embajadores,40.41084,-3.70026,Entire home/apt,110,5,0,,,1,0,0,
35054960,Room in the center of Madrid.,141897510,Marco,Centro,Embajadores,40.40697,-3.70218,Private room,50,3,24,2020-03-14,0.61,1,167,0,
35119593,Habitación en el Barrio de las Letras de Madrid,264524783,Claudio,Centro,Cortes,40.41328,-3.69757,Private room,44,1,37,2022-07-10,0.93,1,256,9,
35055268,Special room near the center of Madrid. Champions,264065316,Dana,Latina,Cármenes,40.39876,-3.73652,Private room,100,1,0,,,1,180,0,
35119786,Apartamento de lujo con terraza,37114180,Cosme,Chamberí,Almagro,40.43196,-3.69559,Entire home/apt,500,2,0,,,1,89,0,
35120295,CENTRAL SUNNY APARTMENT IN MADRID,464203,Maria,Centro,Embajadores,40.40822,-3.70864,Entire home/apt,42,5,6,2021-12-28,0.16,1,0,5,
35056456,2BR really luminous apartment in Latina,82316325,Pablo,Centro,Embajadores,40.40999,-3.70563,Entire home/apt,500,1,1,2022-05-29,0.28,1,365,1,
35120468,Open Room in Malasaña,108619374,Sebastian,Centro,Justicia,40.42682,-3.69759,Private room,150,1,0,,,1,0,0,
35056976,Bedroom near to stadium Wanda Metropolitana,257975060,Javier,San Blas - Canillejas,Canillejas,40.44764,-3.60751,Private room,800,1,0,,,1,88,0,
35120529,Habitaciones para la champions/Rooms for champions,264531935,Miguel,Chamberí,Vallehermoso,40.44694,-3.70829,Private room,400,1,0,,,1,365,0,
35057330,A cinco minutos andando al estadio,264080103,Miguel Angel,San Blas - Canillejas,Rosas,40.43029,-3.60298,Private room,850,1,0,,,2,179,0,
35121108,ALQUILO ESPECTACULAR HABITACION,264422511,Diana Maria,Fuencarral - El Pardo,Pilar,40.47491,-3.7147,Private room,15,365,0,,,1,365,0,
35121193,"Madrid Center family flat for rent, with terrace",18471665,Pauline,Moncloa - Aravaca,Argüelles,40.43119,-3.7174,Entire home/apt,250,2,0,,,1,0,0,
35058496,Apartamento Malasaña Centro Madrid,30166025,Consuelo,Centro,Universidad,40.42555,-3.70436,Entire home/apt,41,2,0,,,1,0,0,
35058668,Moderno apartamento barrio Salamanca-Madrid,148450840,Ana,Salamanca,Lista,40.43115,-3.67851,Private room,390,1,0,,,2,0,0,
35121302,Hospedaje a lado del Wanda en casa acogedora!,264536873,Violeta,San Blas - Canillejas,Rosas,40.43441,-3.60877,Private room,21,1,54,2022-09-08,1.36,1,0,6,
35121463,"Free Parking - Super location, bright, 1br with AC",77489120,Pablo,Tetuán,Berruguete,40.46118,-3.70046,Entire home/apt,116,1,170,2022-08-26,4.29,14,169,44,
35058719,Room in Madrid for final champions league,264089677,Santi,Ciudad Lineal,Ventas,40.42446,-3.65523,Private room,300,1,0,,,1,365,0,
35121832,Habitación Madrid Champions League/ Room Madrid,264468326,Lisandro,Tetuán,Cuatro Caminos,40.45442,-3.69934,Entire home/apt,400,1,0,,,1,365,0,
35058792,Stylish Apartment in the heart of Madrid,4073250,Francesco,Moncloa - Aravaca,Argüelles,40.42348,-3.71269,Entire home/apt,156,2,13,2022-07-11,1.82,1,325,13,VT13081
35121887,¡¡Final Champions Apartment!!,264542526,Alex,Barajas,Alameda de Osuna,40.45404,-3.59281,Private room,300,1,0,,,1,88,0,
35059019,Habitación privada Salamanca-Madrid,148450840,Ana,Salamanca,Castellana,40.4306,-3.68022,Private room,135,1,0,,,2,0,0,
35059462,Muy cerca al WANDA,263943708,Celia,San Blas - Canillejas,Canillejas,40.43848,-3.61177,Private room,300,1,0,,,1,365,0,
35121915,Habitaciones Estadio Wanda Metropolitano,84969888,Lucia,Ciudad Lineal,Pueblo Nuevo,40.42321,-3.63703,Private room,400,2,0,,,1,179,0,
35122019,Final Champion League Wanda Metropolitano Madrid,264543007,Manuel,San Blas - Canillejas,Rosas,40.43078,-3.60412,Private room,400,1,0,,,1,364,0,
35122511,Two Rooms for UEFA champions league final,13891779,Juan Manuel,Carabanchel,Buenavista,40.3652,-3.76055,Private room,250,1,0,,,1,90,0,
35059907,Champions League Final apartment.,6169084,Kory,San Blas - Canillejas,Arcos,40.42475,-3.61202,Private room,500,2,1,2019-05-27,0.02,1,365,0,
35123419,Habitación en madrid,6438131,Marcel,Tetuán,Valdeacederas,40.4671,-3.69702,Private room,40,1,1,2019-06-02,0.03,1,0,0,
35061820,Acogedor sofa-cama para 1-2.Comfy Sofabed for 1-2,220952581,Hala,Ciudad Lineal,San Juan Bautista,40.45505,-3.65697,Shared room,500,1,2,2019-10-06,0.06,1,0,0,
35124286,Habitación doble en La Latina!,32769077,Yon,Centro,Palacio,40.40975,-3.71054,Private room,100,2,0,,,1,365,0,
35062323,Wanda metropolitano flat for Champions 5 MINUTS,127800576,Alejandro,San Blas - Canillejas,Simancas,40.43725,-3.61922,Entire home/apt,1200,1,0,,,1,0,0,
35125203,Private room downtown,55951115,Gloria,Arganzuela,Acacias,40.40097,-3.70938,Private room,350,1,0,,,1,89,0,
35062332,Habitación individual acogedora,13721963,Chris,Carabanchel,Comillas,40.38976,-3.71539,Private room,160,2,0,,,1,0,0,
35062516,Habitación doble para la final de la Champions,264117791,Lara,Centro,Embajadores,40.40789,-3.6981,Private room,300,1,0,,,1,90,0,
35125746,Luminosa habitación Madrid! Pau Carabanchel Madrid,227253364,Marielsa,Latina,Cuatro Vientos,40.36803,-3.76345,Private room,26,1,63,2022-08-26,1.58,2,76,18,
35063755,ROOM INDIVIDUAL USE 01JUN -FINAL CHAMPION LEAGUE,6845930,Jeanie,San Blas - Canillejas,Rosas,40.44104,-3.58593,Private room,350,1,0,,,1,364,0,
35126047,CHAMPIONS LEAGUE FINAL. Two avalaible rooms,214389633,Sergio,Barajas,Timón,40.46872,-3.58592,Private room,500,1,0,,,1,365,0,
35064752,"VELAZQUEZ MANOR HOUSE:  jardín, piscina y centro",105542137,Paloma,Chamartín,El Viso,40.44141,-3.68413,Entire home/apt,1156,2,45,2022-08-02,1.12,1,312,18,
35064813,IDEAL ROOM NEAR WANDA STADIUM/MADRID '19 FINAL,139241431,Paola,San Blas - Canillejas,Amposta,40.42828,-3.61992,Private room,300,1,0,,,1,90,0,
35065843,Bed and Breakfast a la EspaÑola- Madrid Rio,101596844,Pooja,Latina,Puerta del Angel,40.41167,-3.73395,Private room,45,2,56,2022-07-23,1.40,1,155,29,
35126049,Habitacion cerca del WANDA/ AEROPUERTO CHAMPIONS,250928773,Hugo,Barajas,Alameda de Osuna,40.45688,-3.58812,Private room,350,1,0,,,1,179,0,
35070323,♥STYLISH♥ Architect designed CENTRAL. ⭐SANITIZED⭐,2354308,Lluvia,Centro,Universidad,40.42439,-3.70091,Entire home/apt,95,2,110,2022-08-21,2.75,2,309,64,
35126955,Alquiler de piso para la final de la Champions,53131822,Nnnn,Puente de Vallecas,Palomeras Bajas,40.38965,-3.66201,Entire home/apt,500,1,0,,,1,179,0,
35074075,Room in Madrid for The Champions League Final,264209119,Marta,Arganzuela,Chopera,40.39181,-3.69615,Private room,900,1,0,,,1,365,0,
35132406,"Final de champions,cerca del estadio metropolitano",244065772,Dilan Scott,Ciudad Lineal,Pueblo Nuevo,40.42175,-3.62958,Private room,500,1,0,,,1,180,0,
35132510,Se alquila habitacion para la final de la Champion,123251555,Diego,San Blas - Canillejas,Hellín,40.42939,-3.61535,Private room,300,1,0,,,1,362,0,
35075033,Habitacion,201634804,Carolina,Ciudad Lineal,Pueblo Nuevo,40.4278,-3.6451,Private room,101,2,0,,,1,364,0,
35075923,"Apartamento en Plaza de España, junto a Gran Vía.",12159960,Julio,Centro,Universidad,40.42572,-3.71147,Entire home/apt,200,2,2,2019-06-15,0.05,2,173,0,
35077737,Apartamento de 2 dormitorios cerca de Atocha.,20819114,Guillermo,Arganzuela,Delicias,40.39388,-3.69356,Entire home/apt,85,4,1,2019-12-08,0.03,2,0,0,
35135127,Preciosa habitación cerca del centro Madrid,264328877,Ana,Usera,Orcasur,40.36494131723605,-3.694175083993593,Private room,45,1,0,,,1,89,0,
35135275,Huge modern flat with Terrace in the center,20809901,Sylvain,Tetuán,Almenara,40.46607,-3.6915,Entire home/apt,1500,1,0,,,1,90,0,
35078762,HAB. PRIVADA a 10 MINUTOS-WANDA FINAL CHAMPIONS,264240243,Oscar,San Blas - Canillejas,Simancas,40.42832,-3.62926,Private room,300,1,0,,,1,365,0,
35078955,Habitación en centro ciudad,220967331,Miguel,Centro,Sol,40.41703,-3.70394,Private room,80,90,7,2019-09-23,0.18,5,0,0,
35135894,CLOSE TO WANDA METROPOLITANO STADIUM 500 METERS,263718633,Antonio Luis,San Blas - Canillejas,Hellín,40.433,-3.61638,Entire home/apt,2000,1,0,,,1,364,0,
35079664,PRIVATE ROOM + BREAKFAST + WIFI,246235234,Javier,Fuencarral - El Pardo,Valverde,40.49201,-3.69365,Private room,29,2,122,2022-08-28,3.07,5,17,34,VT-12976
35136742,Habitacion en pleno centro de madrid!,134037429,Lorena,Chamberí,Trafalgar,40.42972,-3.70403,Private room,300,1,0,,,1,365,0,
35137113,Piso UCL 2019,105005462,David,Salamanca,Goya,40.42448,-3.6696,Entire home/apt,2550,2,0,,,1,0,0,
35080825,Final Champions,194283289,Laura,Barajas,Timón,40.47078,-3.58482,Private room,500,1,0,,,1,179,0,
35137335,Bedrooms Champion League Final,124425621,Alejandro,San Blas - Canillejas,Arcos,40.42658,-3.61196,Private room,500,1,0,,,1,365,0,
35081862,Habitación confortable,214483459,Santy,San Blas - Canillejas,Rejas,40.44276,-3.58933,Private room,100,1,0,,,1,0,0,
35137476,Champions League. Airport & stadium transfer incl,39628753,Jesús,Fuencarral - El Pardo,La Paz,40.48278,-3.70303,Entire home/apt,550,1,0,,,1,0,0,
35081946,CHARMING & FASHION FLAT FOR CHAMPIONS LEAGUE FINAL,264265380,Nacho,Tetuán,Bellas Vistas,40.44925,-3.7054,Entire home/apt,500,1,0,,,1,363,0,
35137896,"Final Champions League, great location",15511467,Paloma,Vicálvaro,Casco Histórico de Vicálvaro,40.40377,-3.60052,Entire home/apt,250,2,0,,,1,364,0,
35083917,Hab. Con cama de 1.50 (CHAMPIONS LEAGUE),262928037,Elías,Puente de Vallecas,Numancia,40.3938,-3.65514,Private room,120,3,0,,,3,90,0,
35139544,"Champions league, 1 de junio 2019",137091801,Raquel,San Blas - Canillejas,Simancas,40.43448,-3.61723,Private room,500,1,0,,,1,365,0,
35085086,Champions Final - Private Room in Madrid Center,52214976,Myriam,Moncloa - Aravaca,Argüelles,40.4303,-3.71758,Private room,220,1,0,,,1,0,0,
35139816,FINAL CHAMPIONS WANDA METROPOLITANO 600E/NOCHE/PER,264666891,Fátima,San Blas - Canillejas,Arcos,40.42272,-3.6193,Private room,600,1,0,,,1,365,0,
35140069,Habitación en el centro de madrid,99655834,Ainhoa,Centro,Palacio,40.41458,-3.70847,Private room,50,1,1,2019-07-07,0.03,2,0,0,
35086955,Alquiler de 2 habitaciones  para la final champion,264302178,Oliver,Vicálvaro,Casco Histórico de Vicálvaro,40.40318,-3.56397,Entire home/apt,900,1,0,,,1,364,0,
35140216,Private room in the center of Madrid,156430734,Mikel,Centro,Embajadores,40.40771,-3.70464,Private room,200,2,0,,,1,90,0,
35086995,Wanda Metropolitano Champions League Final,264303236,Cristina,San Blas - Canillejas,Hellín,40.42906,-3.61137,Private room,500,1,0,,,1,365,0,
35140309,Flat In the center of Madrid,13092533,Roselyne,Chamartín,Prosperidad,40.44197,-3.66948,Private room,500,1,0,,,1,179,0,
35087093,Private and quiet room. Excellent area.,32585895,Pablo,Arganzuela,Delicias,40.39607,-3.69326,Private room,60,2,17,2022-05-08,0.44,1,0,4,
35087417,Habitación final Champions,88673398,Anna,Salamanca,Goya,40.42649,-3.67761,Private room,450,1,0,,,1,0,0,
35141367,Piso en Wanda Metropolitano,264675094,Jose Javier,San Blas - Canillejas,Rosas,40.42916,-3.60887,Shared room,1650,1,0,,,1,365,0,
35087653,alquiler de habitacion en madrid el dia 1 de julio,219701118,Joaquin,Latina,Cármenes,40.39831,-3.73845,Private room,1000,1,0,,,1,89,0,
35087730,Habitaciones para final de champions,264309274,Ricardo,Puente de Vallecas,Palomeras Bajas,40.37968,-3.66288,Private room,350,1,0,,,1,179,0,
